#node1	node2	node1_string_id	node2_string_id	node1_external_id	node2_external_id	neighborhood	fusion	cooccurence	homology	coexpression	experimental	knowledge	textmining	combined_score
PRNP	BACE1	992007	984380	ENSP00000368748	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.867	0.867
UBC	CSNK1A1	987558	978802	ENSP00000344818	ENSP00000261798	0.000	0.000	0.000	0.000	0.000	0.476	0.000	0.083	0.488
ENSG00000235396	DLL1	997242	989318	ENSP00000410674	ENSP00000355718	0.000	0.000	0.000	0.794	0.000	0.000	0.800	0.656	0.826
CTNNB1	NCSTN	987513	981521	ENSP00000344456	ENSP00000294785	0.000	0.000	0.000	0.000	0.076	0.000	0.900	0.199	0.915
PSEN1	NBPF1	985250	981084	ENSP00000326366	ENSP00000287968	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
UBC	CTNNB1	987558	987513	ENSP00000344818	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.079	0.999
PSEN2	DITPA	989326	-100160565	ENSP00000355747	160565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.816	0.816
HPCA	PSEN2	990791	989326	ENSP00000362566	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.424	0.424
APOE	oxygen	977866	-100000977	ENSP00000252486	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.454	0.454
PSEN2	CSNK1D	989326	985053	ENSP00000355747	ENSP00000324464	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
CASP8	oxygen	988504	-100000977	ENSP00000351273	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.480
UBC	CAPN1	987558	980567	ENSP00000344818	ENSP00000279247	0.000	0.000	0.000	0.000	0.000	0.712	0.000	0.120	0.729
MAPT	CASP6	986994	979557	ENSP00000340820	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.239	0.690
CASP8	BCL2L1	988504	982553	ENSP00000351273	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.752	0.959
UBC	CFLAR	987558	983787	ENSP00000344818	ENSP00000312455	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.073	0.998
PSEN2	DOCK3	989326	979711	ENSP00000355747	ENSP00000266037	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.133	0.648
CASP3	ESR1	983604	976039	ENSP00000311032	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
APH1A	CTNNB1	989829	987513	ENSP00000358105	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.228	0.917
NOTCH2	PSENEN	978219	976538	ENSP00000256646	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.179	0.912
CTNNB1	CASP3	987513	983604	ENSP00000344456	ENSP00000311032	0.000	0.000	0.000	0.000	0.068	0.621	0.000	0.380	0.750
CFLAR	CASP7	983787	982057	ENSP00000312455	ENSP00000298700	0.000	0.000	0.000	0.650	0.000	0.620	0.000	0.424	0.671
UBC	APOE	987558	977866	ENSP00000344818	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.105	0.637
RYR3	RYR2	992855	989281	ENSP00000373884	ENSP00000355533	0.000	0.000	0.000	0.960	0.000	0.621	0.000	0.850	0.633
UBC	APP	987558	980902	ENSP00000344818	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.958	0.000	0.147	0.962
UBC	BCL2L1	987558	982553	ENSP00000344818	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.882	0.000	0.094	0.886
PSEN2	CSNK2A1	989326	976270	ENSP00000355747	ENSP00000217244	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
BACE1	APOE	984380	977866	ENSP00000318585	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.541	0.540
PSEN2	APBA1	989326	979599	ENSP00000355747	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.290	0.712
PSEN2	MAPT	989326	986994	ENSP00000355747	ENSP00000340820	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.528	0.528
FLNA	FLNB	990005	981680	ENSP00000358866	ENSP00000295956	0.000	0.000	0.000	0.962	0.067	0.621	0.000	0.848	0.634
APP	APOE	980902	977866	ENSP00000284981	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.657	0.977
APLP2	APBA2	979203	976397	ENSP00000263574	ENSP00000219865	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CASP3	NOTCH1	983604	980463	ENSP00000311032	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.469
PSEN2	RYR2	989326	989281	ENSP00000355747	ENSP00000355533	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.810	0.810
PSEN1	SCT	985250	975915	ENSP00000326366	ENSP00000176195	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
ENSG00000235320	GFAP	997771	977970	ENSP00000415477	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.514	0.514
DLL1	NOTCH2	989318	978219	ENSP00000355718	ENSP00000256646	0.000	0.000	0.000	0.802	0.000	0.937	0.900	0.963	0.994
CASP3	oxygen	983604	-100000977	ENSP00000311032	977	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.651	0.892
PSEN2	APLP1	989326	976501	ENSP00000355747	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
PSEN2	CASP8	989326	988504	ENSP00000355747	ENSP00000351273	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.177	0.666
NCSTN	NOTCH2	981521	978219	ENSP00000294785	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.387	0.900	0.122	0.938
NCSTN	NOTCH3	981521	979180	ENSP00000294785	ENSP00000263388	0.000	0.000	0.000	0.000	0.000	0.387	0.900	0.095	0.936
CFLAR	BCL2L1	983787	982553	ENSP00000312455	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.412	0.761
PSEN2	UBC	989326	987558	ENSP00000355747	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.659	0.000	0.108	0.676
BACE1	NCSTN	984380	981521	ENSP00000318585	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.906	0.962
MME	NCSTN	988880	981521	ENSP00000353679	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.402	0.401
ENSG00000204301	PSEN1	991116	985250	ENSP00000364163	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.412	0.761
DLL1	APH1B	989318	978827	ENSP00000355718	ENSP00000261879	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
CASP1	BCL2L1	997177	982553	ENSP00000410076	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.516	0.804
CASP1	PSEN2	997177	989326	ENSP00000410076	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.129	0.646
CASP3	KCNIP3	983604	981574	ENSP00000311032	ENSP00000295225	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
PSEN2	SCT	989326	975915	ENSP00000355747	ENSP00000176195	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.000	0.619
PSEN1	SRI	985250	979658	ENSP00000326366	ENSP00000265729	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.814	0.814
MME	APOE	988880	977866	ENSP00000353679	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.461	0.461
APH1A	NOTCH1	989829	980463	ENSP00000358105	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.751	0.973
CASP1	oxygen	997177	-100000977	ENSP00000410076	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.422	0.422
PSEN2	NOTCH3	989326	979180	ENSP00000355747	ENSP00000263388	0.000	0.000	0.000	0.000	0.000	0.620	0.800	0.409	0.948
MAPT	BACE1	986994	984380	ENSP00000340820	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.503	0.502
ERN1	EIF2AK3	996208	983124	ENSP00000401445	ENSP00000307235	0.000	0.000	0.000	0.457	0.000	0.000	0.000	0.856	0.493
PSEN2	ADAM10	989326	978579	ENSP00000355747	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
APH1A	APLP2	989829	979203	ENSP00000358105	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
MAPT	CASP3	986994	983604	ENSP00000340820	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.429	0.769
ATF6	CASP7	989569	982057	ENSP00000356919	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.412	0.412
CTNNB1	FHL2	987513	984878	ENSP00000344456	ENSP00000322909	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.851	0.939
ACBD3	PSEN2	989332	989326	ENSP00000355777	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.410	0.409
APP	APLP1	980902	976501	ENSP00000284981	ENSP00000221891	0.000	0.000	0.000	0.886	0.125	0.352	0.000	0.569	0.432
CFLAR	CASP3	983787	983604	ENSP00000312455	ENSP00000311032	0.000	0.000	0.000	0.705	0.000	0.845	0.000	0.613	0.872
APBA1	APLP2	979599	979203	ENSP00000265381	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.379	0.748
PRNP	CSNK2A1	992007	976270	ENSP00000368748	ENSP00000217244	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.080	0.626
CAPN1	IL1A	980567	979164	ENSP00000279247	ENSP00000263339	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
PSEN2	SureCN8238527	989326	-158445338	ENSP00000355747	58445338	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
KCNIP2	PSEN2	998138	989326	ENSP00000420040	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.504	0.504
CASP8	PSEN1	988504	985250	ENSP00000351273	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.266	0.702
ERN1	PSEN2	996208	989326	ENSP00000401445	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.204	0.830
PSEN1	BCL2L1	985250	982553	ENSP00000326366	ENSP00000302564	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.160	0.660
PSEN2	SureCN1363309	989326	-158950336	ENSP00000355747	58950336	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
GFAP	APOE	977970	977866	ENSP00000253408	ENSP00000252486	0.000	0.000	0.000	0.000	0.068	0.000	0.000	0.515	0.518
CASP8	APP	988504	980902	ENSP00000351273	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.228	0.966
PRNP	APLP2	992007	979203	ENSP00000368748	ENSP00000263574	0.000	0.000	0.000	0.000	0.066	0.603	0.000	0.848	0.936
PSEN1	APLP1	985250	976501	ENSP00000326366	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
PSEN2	APOE	989326	977866	ENSP00000355747	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.660	0.659
DLL1	PSENEN	989318	976538	ENSP00000355718	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.514	0.948
CASP3	APOE	983604	977866	ENSP00000311032	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.426	0.425
KCNIP4	CTNNB1	995954	987513	ENSP00000398943	ENSP00000344456	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.090	0.902
PSEN2	Ad 7	989326	-123722945	ENSP00000355747	23722945	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.446	0.446
UBC	NOTCH3	987558	979180	ENSP00000344818	ENSP00000263388	0.000	0.000	0.000	0.000	0.000	0.870	0.000	0.106	0.876
PSEN1	ADAM10	985250	978579	ENSP00000326366	ENSP00000260408	0.000	0.000	0.000	0.000	0.178	0.000	0.000	0.563	0.616
CSNK1D	BACE1	985053	984380	ENSP00000324464	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
APP	APBA2	980902	976397	ENSP00000284981	ENSP00000219865	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.509	0.967
PSEN2	PSENEN	989326	976538	ENSP00000355747	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.846	0.800	0.660	0.988
APH1A	PSEN1	989829	985250	ENSP00000358105	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.937	0.900	0.834	0.998
BCL2L1	CAPN1	982553	980567	ENSP00000302564	ENSP00000279247	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.000	0.619
APH1A	DLL1	989829	989318	ENSP00000358105	ENSP00000355718	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.261	0.921
PSEN2	CYP20A1	989326	988045	ENSP00000355747	ENSP00000348380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.428	0.428
PSEN2	BPNT1	989326	984407	ENSP00000355747	ENSP00000318852	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.629	0.629
APH1A	APP	989829	980902	ENSP00000358105	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.916	0.916
DLL1	UBC	989318	987558	ENSP00000355718	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.846	0.900	0.000	0.983
PRNP	PSEN1	992007	985250	ENSP00000368748	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.516	0.516
BACE1	APP	984380	980902	ENSP00000318585	ENSP00000284981	0.000	0.000	0.000	0.000	0.064	0.621	0.000	0.947	0.978
UBC	KCNIP3	987558	981574	ENSP00000344818	ENSP00000295225	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.000	0.621
RYR3	APH1A	992855	989829	ENSP00000373884	ENSP00000358105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.553	0.553
RYR3	PSEN2	992855	989326	ENSP00000373884	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.585	0.585
PSEN2	CIB1	989326	986179	ENSP00000355747	ENSP00000333873	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.330	0.728
PSEN2	4-O-methylhono.	989326	-100155160	ENSP00000355747	155160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.816	0.816
ALG3	PSEN2	993722	989326	ENSP00000380793	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
ATF6	PSEN1	989569	985250	ENSP00000356919	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.331	0.857
PSEN2	CASP6	989326	979557	ENSP00000355747	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.229	0.687
APH1A	ICAM5	989829	976511	ENSP00000358105	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
ENSG00000235396	APH1A	997242	989829	ENSP00000410674	ENSP00000358105	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.229	0.835
APLP2	ADAM10	979203	978579	ENSP00000263574	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.429	0.429
PSEN1	APP	985250	980902	ENSP00000326366	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.976	0.000	0.954	0.998
MAPT	ESR1	986994	976039	ENSP00000340820	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.883	0.883
UBQLN1	PSEN1	991399	985250	ENSP00000365576	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.877	0.991
MME	BACE1	988880	984380	ENSP00000353679	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.563	0.563
APH1A	ADAM10	989829	978579	ENSP00000358105	ENSP00000260408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.513	0.513
PSEN2	NOTCH2NL	989326	989132	ENSP00000355747	ENSP00000354929	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.414	0.414
CASP8	CASP7	988504	982057	ENSP00000351273	ENSP00000298700	0.000	0.000	0.000	0.846	0.000	0.937	0.900	0.871	0.994
UBC	SRI	987558	979658	ENSP00000344818	ENSP00000265729	0.000	0.000	0.000	0.000	0.000	0.662	0.000	0.065	0.662
APP	APBA1	980902	979599	ENSP00000284981	ENSP00000265381	0.000	0.000	0.000	0.000	0.000	0.974	0.000	0.380	0.983
PRNP	CYP20A1	992007	988045	ENSP00000368748	ENSP00000348380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.464	0.463
PSEN2	APP	989326	980902	ENSP00000355747	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.670	0.945
NOTCH3	NOTCH2	979180	978219	ENSP00000263388	ENSP00000256646	0.000	0.000	0.000	0.938	0.000	0.000	0.900	0.839	0.905
PSEN2	FHL2	989326	984878	ENSP00000355747	ENSP00000322909	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.851	0.940
UBC	FHL2	987558	984878	ENSP00000344818	ENSP00000322909	0.000	0.000	0.000	0.000	0.000	0.453	0.000	0.000	0.453
UBQLN1	ICAM5	991399	976511	ENSP00000365576	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.463	0.462
APOE	CSNK2A1	977866	976270	ENSP00000252486	ENSP00000217244	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.801	0.801
APP	PSENEN	980902	976538	ENSP00000284981	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.610	0.609
PRNP	APLP1	992007	976501	ENSP00000368748	ENSP00000221891	0.000	0.000	0.000	0.000	0.068	0.603	0.000	0.318	0.712
CD1C	PSEN2	989630	989326	ENSP00000357152	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.421	0.420
NOTCH1	APLP1	980463	976501	ENSP00000277541	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.502	0.502
PSEN1	CHEMBL2159689	985250	-158950169	ENSP00000326366	58950169	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
STK11	ESR1	985097	976039	ENSP00000324856	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.319	0.927
ERN1	CASP3	996208	983604	ENSP00000401445	ENSP00000311032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.509	0.508
ENSG00000235396	PSENEN	997242	976538	ENSP00000410674	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.145	0.817
PSEN1	APLP2	985250	979203	ENSP00000326366	ENSP00000263574	0.000	0.000	0.000	0.000	0.000	0.619	0.000	0.513	0.801
ENSG00000235396	NCSTN	997242	981521	ENSP00000410674	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.104	0.808
UBC	TRIM11	987558	980878	ENSP00000344818	ENSP00000284551	0.000	0.000	0.000	0.000	0.000	0.518	0.000	0.100	0.537
PSEN2	ICAM5	989326	976511	ENSP00000355747	ENSP00000221980	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.319	0.724
DLL1	NCSTN	989318	981521	ENSP00000355718	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.260	0.921
BCL2L1	CASP6	982553	979557	ENSP00000302564	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.432	0.432
UBQLN1	UBQLN2	991399	987613	ENSP00000365576	ENSP00000345195	0.000	0.000	0.000	0.965	0.000	0.813	0.000	0.785	0.818
APP	GFAP	980902	977970	ENSP00000284981	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.606	0.000	0.515	0.796
NOTCH3	ADAM10	979180	978579	ENSP00000263388	ENSP00000260408	0.000	0.000	0.000	0.473	0.000	0.387	0.900	0.133	0.937
APH1A	APH1B	989829	978827	ENSP00000358105	ENSP00000261879	0.000	0.000	0.000	0.947	0.000	0.000	0.900	0.183	0.900
UBC	RAB11A	987558	978833	ENSP00000344818	ENSP00000261890	0.000	0.000	0.000	0.000	0.000	0.665	0.000	0.068	0.667
PSEN2	STK11	989326	985097	ENSP00000355747	ENSP00000324856	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.000	0.899
ERN1	PSEN1	996208	985250	ENSP00000401445	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.621	0.800	0.464	0.953
NCSTN	PSENEN	981521	976538	ENSP00000294785	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.974	0.900	0.968	0.999
PSEN2	SureCN6893588	989326	-125164812	ENSP00000355747	25164812	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
PSENEN	APLP1	976538	976501	ENSP00000222266	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
CASP1	CASP8	997177	988504	ENSP00000410076	ENSP00000351273	0.000	0.000	0.000	0.648	0.120	0.621	0.000	0.787	0.741
PSEN1	DOCK3	985250	979711	ENSP00000326366	ENSP00000266037	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.261	0.700
PSEN1	CTNND2	985250	983107	ENSP00000326366	ENSP00000307134	0.000	0.000	0.000	0.000	0.000	0.937	0.000	0.430	0.962
KCNIP2	KCNIP1	998138	995529	ENSP00000420040	ENSP00000395323	0.000	0.000	0.000	0.955	0.000	0.620	0.000	0.620	0.630
PSEN1	SureCN8238527	985250	-158445338	ENSP00000326366	58445338	0.000	0.000	0.000	0.000	0.000	0.700	0.000	0.000	0.700
MAPT	GFAP	986994	977970	ENSP00000340820	ENSP00000253408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.540
ATF6	UBC	989569	987558	ENSP00000356919	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.737	0.000	0.167	0.767
PRNP	APOE	992007	977866	ENSP00000368748	ENSP00000252486	0.000	0.000	0.000	0.000	0.000	0.603	0.000	0.429	0.758
CASP7	CASP6	982057	979557	ENSP00000298700	ENSP00000265164	0.000	0.000	0.000	0.879	0.000	0.620	0.000	0.840	0.658
UBC	BACE1	987558	984380	ENSP00000344818	ENSP00000318585	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.066	0.622
UBQLN1	UBC	991399	987558	ENSP00000365576	ENSP00000344818	0.000	0.000	0.000	0.000	0.000	0.998	0.000	0.079	0.998
APP	CASP6	980902	979557	ENSP00000284981	ENSP00000265164	0.000	0.000	0.000	0.000	0.000	0.621	0.900	0.365	0.972
FLNA	ESR1	990005	976039	ENSP00000358866	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.301	0.000	0.201	0.403
UBC	CASP7	987558	982057	ENSP00000344818	ENSP00000298700	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.157	0.861
PSEN2	METTL2B	989326	978961	ENSP00000355747	ENSP00000262432	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.620	0.846
UBQLN1	APP	991399	980902	ENSP00000365576	ENSP00000284981	0.000	0.000	0.000	0.000	0.000	0.845	0.000	0.361	0.894
ENSG00000235396	PSEN2	997242	989326	ENSP00000410674	ENSP00000355747	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.265	0.843
PSEN2	NOTCH2	989326	978219	ENSP00000355747	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.415	0.763
UBC	STK11	987558	985097	ENSP00000344818	ENSP00000324856	0.000	0.000	0.000	0.000	0.000	0.621	0.000	0.110	0.640
ADAM10	NOTCH2	978579	978219	ENSP00000260408	ENSP00000256646	0.000	0.000	0.000	0.472	0.000	0.387	0.900	0.263	0.941
CTNNB1	oxygen	987513	-100000977	ENSP00000344456	977	0.000	0.000	0.000	0.000	0.000	0.000	0.700	0.194	0.750
UBC	NOTCH1	987558	980463	ENSP00000344818	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.183	0.999
PSEN1	NOTCH1	985250	980463	ENSP00000326366	ENSP00000277541	0.000	0.000	0.000	0.000	0.000	0.846	0.900	0.962	0.999
APH1A	NOTCH2	989829	978219	ENSP00000358105	ENSP00000256646	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.204	0.915
PSEN1	EIF2AK3	985250	983124	ENSP00000326366	ENSP00000307235	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.305	0.851
FHL2	CAPN1	984878	980567	ENSP00000322909	ENSP00000279247	0.000	0.000	0.000	0.000	0.000	0.486	0.000	0.000	0.486
PSEN2	KCNIP3	989326	981574	ENSP00000355747	ENSP00000295225	0.000	0.000	0.000	0.000	0.000	0.846	0.000	0.570	0.929
PSEN1	NCSTN	985250	981521	ENSP00000326366	ENSP00000294785	0.000	0.000	0.000	0.000	0.000	0.999	0.900	0.752	0.999
UBC	ESR1	987558	976039	ENSP00000344818	ENSP00000206249	0.000	0.000	0.000	0.000	0.000	0.999	0.000	0.196	0.999
CASP1	PSEN1	997177	985250	ENSP00000410076	ENSP00000326366	0.000	0.000	0.000	0.000	0.000	0.620	0.000	0.241	0.692
NOTCH1	PSENEN	980463	976538	ENSP00000277541	ENSP00000222266	0.000	0.000	0.000	0.000	0.000	0.000	0.900	0.660	0.963
APBA1	APLP1	979599	976501	ENSP00000265381	ENSP00000221891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.430	0.430
MME	oxygen	988880	-100000977	ENSP00000353679	977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.833	0.833
